timestamp,Office_Pamela
01-01-2015 0:00,14.075
01-01-2015 1:00,14.06666667
01-01-2015 2:00,13.93333333
01-01-2015 3:00,13.925
01-01-2015 4:00,13.94166667
01-01-2015 5:00,13.8
01-01-2015 6:00,13.88333333
01-01-2015 7:00,14.725
01-01-2015 8:00,17.6
01-01-2015 9:00,14.5
01-01-2015 10:00,15.24166667
01-01-2015 11:00,18.91666667
01-01-2015 12:00,16.275
01-01-2015 13:00,16.075
01-01-2015 14:00,16.24166667
01-01-2015 15:00,16.425
01-01-2015 16:00,16.175
01-01-2015 17:00,16.34166667
01-01-2015 18:00,17.76666667
01-01-2015 19:00,14.54166667
01-01-2015 20:00,14.04166667
01-01-2015 21:00,13.91666667
01-01-2015 22:00,14.20833333
01-01-2015 23:00,14.08333333
02-01-2015 0:00,13.96666667
02-01-2015 1:00,16.99166667
02-01-2015 2:00,14.05833333
02-01-2015 3:00,13.86666667
02-01-2015 4:00,14.075
02-01-2015 5:00,13.86666667
02-01-2015 6:00,13.95833333
02-01-2015 7:00,13.16666667
02-01-2015 8:00,13.08333333
02-01-2015 9:00,13.13333333
02-01-2015 10:00,13.45833333
02-01-2015 11:00,14.35
02-01-2015 12:00,14.93333333
02-01-2015 13:00,15.14166667
02-01-2015 14:00,17.24166667
02-01-2015 15:00,17.46666667
02-01-2015 16:00,17.96666667
02-01-2015 17:00,16.64166667
02-01-2015 18:00,13.55
02-01-2015 19:00,13.15833333
02-01-2015 20:00,12.9
02-01-2015 21:00,15.84166667
02-01-2015 22:00,12.93333333
02-01-2015 23:00,12.99166667
03-01-2015 0:00,16.2
03-01-2015 1:00,13.00833333
03-01-2015 2:00,12.86666667
03-01-2015 3:00,12.725
03-01-2015 4:00,15.85833333
03-01-2015 5:00,12.84166667
03-01-2015 6:00,13.04166667
03-01-2015 7:00,16.1
03-01-2015 8:00,19.3
03-01-2015 9:00,18.73333333
03-01-2015 10:00,21.625
03-01-2015 11:00,18.95833333
03-01-2015 12:00,19.29166667
03-01-2015 13:00,20.03333333
03-01-2015 14:00,20.75833333
03-01-2015 15:00,20.85
03-01-2015 16:00,21.625
03-01-2015 17:00,21.63333333
03-01-2015 18:00,19.98333333
03-01-2015 19:00,20.15833333
03-01-2015 20:00,19.825
03-01-2015 21:00,14.48333333
03-01-2015 22:00,16.88333333
03-01-2015 23:00,14.19166667
04-01-2015 0:00,13.91666667
04-01-2015 1:00,17.025
04-01-2015 2:00,14.1
04-01-2015 3:00,13.675
04-01-2015 4:00,16.79166667
04-01-2015 5:00,13.90833333
04-01-2015 6:00,14.01666667
04-01-2015 7:00,19.625
04-01-2015 8:00,19.56666667
04-01-2015 9:00,18.875
04-01-2015 10:00,21.725
04-01-2015 11:00,19.28333333
04-01-2015 12:00,20.60833333
04-01-2015 13:00,23.56666667
04-01-2015 14:00,23.925
04-01-2015 15:00,23.00833333
04-01-2015 16:00,26.93333333
04-01-2015 17:00,23.79166667
04-01-2015 18:00,22.45833333
04-01-2015 19:00,22.48333333
04-01-2015 20:00,22.44166667
04-01-2015 21:00,17.99166667
04-01-2015 22:00,17.475
04-01-2015 23:00,16.075
05-01-2015 0:00,13.15833333
05-01-2015 1:00,12.89166667
05-01-2015 2:00,15.775
05-01-2015 3:00,12.79166667
05-01-2015 4:00,13.46666667
05-01-2015 5:00,17.775
05-01-2015 6:00,17.01666667
05-01-2015 7:00,20.91666667
05-01-2015 8:00,39.625
05-01-2015 9:00,46.64166667
05-01-2015 10:00,46.05833333
05-01-2015 11:00,49.96666667
05-01-2015 12:00,47.88333333
05-01-2015 13:00,48.38333333
05-01-2015 14:00,48.04166667
05-01-2015 15:00,45.81666667
05-01-2015 16:00,44.61666667
05-01-2015 17:00,42.775
05-01-2015 18:00,36.44166667
05-01-2015 19:00,39.63333333
05-01-2015 20:00,35.99166667
05-01-2015 21:00,31.90833333
05-01-2015 22:00,29.85
05-01-2015 23:00,26.15833333
06-01-2015 0:00,25.80833333
06-01-2015 1:00,25.125
06-01-2015 2:00,25.01666667
06-01-2015 3:00,27.80833333
06-01-2015 4:00,25.41666667
06-01-2015 5:00,26.11666667
06-01-2015 6:00,28.90833333
06-01-2015 7:00,29.90833333
06-01-2015 8:00,38.05833333
06-01-2015 9:00,43.3
06-01-2015 10:00,46.21666667
06-01-2015 11:00,48.44166667
06-01-2015 12:00,52.16666667
06-01-2015 13:00,45.83333333
06-01-2015 14:00,49.28333333
06-01-2015 15:00,46.00833333
06-01-2015 16:00,45.48333333
06-01-2015 17:00,40.70833333
06-01-2015 18:00,39.89166667
06-01-2015 19:00,41.69166667
06-01-2015 20:00,38.04166667
06-01-2015 21:00,32.10833333
06-01-2015 22:00,31.08333333
06-01-2015 23:00,29.00833333
07-01-2015 0:00,25.24166667
07-01-2015 1:00,25.25833333
07-01-2015 2:00,25.3
07-01-2015 3:00,28.225
07-01-2015 4:00,25.51666667
07-01-2015 5:00,25.78333333
07-01-2015 6:00,28.55
07-01-2015 7:00,32.48333333
07-01-2015 8:00,37.09166667
07-01-2015 9:00,47.50833333
07-01-2015 10:00,48.33333333
07-01-2015 11:00,44.675
07-01-2015 12:00,45.35833333
07-01-2015 13:00,49.31666667
07-01-2015 14:00,45.86666667
07-01-2015 15:00,45.55
07-01-2015 16:00,50.76666667
07-01-2015 17:00,39.55
07-01-2015 18:00,36.6
07-01-2015 19:00,36.975
07-01-2015 20:00,38.825
07-01-2015 21:00,33.075
07-01-2015 22:00,30.58333333
07-01-2015 23:00,25.55833333
08-01-2015 0:00,25.8
08-01-2015 1:00,25.13333333
08-01-2015 2:00,24.125
08-01-2015 3:00,26.9
08-01-2015 4:00,23.5
08-01-2015 5:00,24.65
08-01-2015 6:00,29.875
08-01-2015 7:00,33.36666667
08-01-2015 8:00,40.25833333
08-01-2015 9:00,44.25833333
08-01-2015 10:00,46.775
08-01-2015 11:00,49.46666667
08-01-2015 12:00,53.29166667
08-01-2015 13:00,52.63333333
08-01-2015 14:00,51.6
08-01-2015 15:00,50.46666667
08-01-2015 16:00,47.25833333
08-01-2015 17:00,42.09166667
08-01-2015 18:00,40.04166667
08-01-2015 19:00,35.31666667
08-01-2015 20:00,36.66666667
08-01-2015 21:00,33.375
08-01-2015 22:00,31.825
08-01-2015 23:00,27.51666667
09-01-2015 0:00,25.88333333
09-01-2015 1:00,25.26666667
09-01-2015 2:00,24.35
09-01-2015 3:00,23.98333333
09-01-2015 4:00,24.175
09-01-2015 5:00,28.03333333
09-01-2015 6:00,25.525
09-01-2015 7:00,30.025
09-01-2015 8:00,36.40833333
09-01-2015 9:00,41.41666667
09-01-2015 10:00,43.11666667
09-01-2015 11:00,48.69166667
09-01-2015 12:00,47.35
09-01-2015 13:00,45.8
09-01-2015 14:00,50.61666667
09-01-2015 15:00,49.19166667
09-01-2015 16:00,48.725
09-01-2015 17:00,42.325
09-01-2015 18:00,36.48333333
09-01-2015 19:00,35.34166667
09-01-2015 20:00,37.15833333
09-01-2015 21:00,35.28333333
09-01-2015 22:00,30.55833333
09-01-2015 23:00,26.49166667
10-01-2015 0:00,26.23333333
10-01-2015 1:00,25.96666667
10-01-2015 2:00,26.03333333
10-01-2015 3:00,28.825
10-01-2015 4:00,26.04166667
10-01-2015 5:00,28.95
10-01-2015 6:00,25.78333333
10-01-2015 7:00,28.9
10-01-2015 8:00,34.875
10-01-2015 9:00,32.16666667
10-01-2015 10:00,34.50833333
10-01-2015 11:00,33.975
10-01-2015 12:00,37.78333333
10-01-2015 13:00,34.875
10-01-2015 14:00,34.89166667
10-01-2015 15:00,33.61666667
10-01-2015 16:00,34.55
10-01-2015 17:00,35.48333333
10-01-2015 18:00,31.45833333
10-01-2015 19:00,31.14166667
10-01-2015 20:00,34.11666667
10-01-2015 21:00,26.84166667
10-01-2015 22:00,26.51666667
10-01-2015 23:00,26.48333333
11-01-2015 0:00,17.96666667
11-01-2015 1:00,17.275
11-01-2015 2:00,17.13333333
11-01-2015 3:00,16.75833333
11-01-2015 4:00,16.80833333
11-01-2015 5:00,16.91666667
11-01-2015 6:00,17.05833333
11-01-2015 7:00,22.625
11-01-2015 8:00,22.35833333
11-01-2015 9:00,21.81666667
11-01-2015 10:00,25.55
11-01-2015 11:00,24.05833333
11-01-2015 12:00,23.74166667
11-01-2015 13:00,24.60833333
11-01-2015 14:00,26.33333333
11-01-2015 15:00,29.83333333
11-01-2015 16:00,26.4
11-01-2015 17:00,29.73333333
11-01-2015 18:00,23.975
11-01-2015 19:00,26.43333333
11-01-2015 20:00,23.14166667
11-01-2015 21:00,18.46666667
11-01-2015 22:00,18.05
11-01-2015 23:00,15.33333333
12-01-2015 0:00,15.21666667
12-01-2015 1:00,15.275
12-01-2015 2:00,18.14166667
12-01-2015 3:00,15.425
12-01-2015 4:00,15.59166667
12-01-2015 5:00,16.00833333
12-01-2015 6:00,16.20833333
12-01-2015 7:00,25.59166667
12-01-2015 8:00,36.88333333
12-01-2015 9:00,41.94166667
12-01-2015 10:00,45.18333333
12-01-2015 11:00,50.34166667
12-01-2015 12:00,46.80833333
12-01-2015 13:00,46.86666667
12-01-2015 14:00,49.80833333
12-01-2015 15:00,46.04166667
12-01-2015 16:00,46.73333333
12-01-2015 17:00,43.66666667
12-01-2015 18:00,40.5
12-01-2015 19:00,37.43333333
12-01-2015 20:00,36.39166667
12-01-2015 21:00,31.13333333
12-01-2015 22:00,21.25833333
12-01-2015 23:00,14.43333333
13-01-2015 00:00,14.46666667
13-01-2015 01:00,17.11666667
13-01-2015 02:00,14.04166667
13-01-2015 03:00,13.81666667
13-01-2015 04:00,14.4
13-01-2015 05:00,14.65833333
13-01-2015 06:00,15.2
13-01-2015 07:00,16.73333333
13-01-2015 08:00,34.825
13-01-2015 09:00,42.15
13-01-2015 10:00,47.425
13-01-2015 11:00,50.05
13-01-2015 12:00,50.85
13-01-2015 13:00,48.8
13-01-2015 14:00,47.3
13-01-2015 15:00,50.94166667
13-01-2015 16:00,45.8
13-01-2015 17:00,45.15
